"Date","Price","Open","High","Low","Change %"
"Mar 06, 2018","2,854.00","2,855.50","2,860.00","2,831.00","-0.02%"
"Mar 05, 2018","2,854.47","2,868.82","2,876.12","2,846.82","-0.44%"
"Mar 02, 2018","2,867.00","2,883.00","2,905.00","2,859.50","-0.57%"
"Mar 01, 2018","2,883.50","2,867.00","2,893.38","2,854.80","0.58%"
"Feb 28, 2018","2,866.75","2,859.25","2,874.85","2,855.61","0.32%"
"Feb 27, 2018","2,857.50","2,841.50","2,866.50","2,838.66","0.62%"
"Feb 26, 2018","2,840.00","2,845.00","2,860.99","2,838.40","-0.18%"
"Feb 23, 2018","2,845.00","2,859.00","2,869.82","2,842.17","-0.50%"
"Feb 22, 2018","2,859.25","2,877.80","2,897.80","2,857.25","-0.77%"
"Feb 21, 2018","2,881.30","2,864.25","2,892.55","2,863.75","0.66%"
"Feb 20, 2018","2,862.50","2,836.25","2,872.00","2,836.25","0.94%"
"Feb 19, 2018","2,835.75","2,836.50","2,838.00","2,835.75","-0.01%"
"Feb 16, 2018","2,836.00","2,856.20","2,872.35","2,832.00","-0.67%"
"Feb 15, 2018","2,855.00","2,868.80","2,869.80","2,830.50","-0.51%"
"Feb 14, 2018","2,869.50","2,904.70","2,925.50","2,866.50","-1.18%"
"Feb 13, 2018","2,903.89","2,891.49","2,919.59","2,884.59","0.48%"
"Feb 12, 2018","2,889.90","2,936.00","2,937.51","2,888.50","-1.74%"
"Feb 09, 2018","2,940.99","2,887.59","2,949.47","2,881.47","1.87%"
"Feb 08, 2018","2,887.00","2,850.40","2,889.50","2,841.01","1.28%"
"Feb 07, 2018","2,850.40","2,829.75","2,850.50","2,816.75","0.73%"
"Feb 06, 2018","2,829.75","2,841.50","2,872.00","2,825.00","-0.41%"
"Feb 05, 2018","2,841.50","2,840.00","2,855.93","2,832.60","-0.02%"
"Feb 02, 2018","2,842.00","2,796.80","2,859.34","2,794.31","1.69%"
"Feb 01, 2018","2,794.80","2,830.40","2,830.40","2,792.65","-1.25%"
"Jan 31, 2018","2,830.20","2,852.15","2,852.15","2,826.25","-0.77%"
"Jan 30, 2018","2,852.15","2,836.73","2,852.15","2,819.80","0.54%"
"Jan 29, 2018","2,836.73","2,809.30","2,854.00","2,805.80","0.81%"
"Jan 26, 2018","2,814.00","2,790.30","2,820.20","2,779.82","0.84%"
"Jan 25, 2018","2,790.50","2,811.85","2,812.85","2,757.79","-0.77%"
"Jan 24, 2018","2,812.15","2,855.50","2,856.00","2,810.50","-1.51%"
"Jan 23, 2018","2,855.16","2,853.41","2,869.95","2,847.86","0.13%"
"Jan 22, 2018","2,851.45","2,844.10","2,861.40","2,837.00","0.19%"
"Jan 19, 2018","2,846.10","2,846.00","2,860.50","2,845.35","0.05%"
"Jan 18, 2018","2,844.75","2,839.70","2,846.00","2,828.25","0.05%"
"Jan 17, 2018","2,843.45","2,868.00","2,876.80","2,840.00","-0.72%"
"Jan 16, 2018","2,864.00","2,860.55","2,875.25","2,847.00","0.12%"
"Jan 15, 2018","2,860.55","2,856.00","2,860.55","2,856.00","0.05%"
"Jan 12, 2018","2,859.01","2,856.23","2,867.82","2,837.02","0.08%"
"Jan 11, 2018","2,856.70","2,885.09","2,892.15","2,856.70","-1.11%"
"Jan 10, 2018","2,888.84","2,910.64","2,912.74","2,888.49","-0.69%"
"Jan 09, 2018","2,908.90","2,907.30","2,920.00","2,899.21","-0.08%"
"Jan 08, 2018","2,911.30","2,910.30","2,913.30","2,909.10","0.17%"
