Date,Open,High,Low,Close,Adj Close,Volume
2018-11-11,105.242188,105.242188,105.234375,105.242188,105.242188,63048
2018-11-12,105.241997,105.320000,105.226997,105.296997,105.296997,147668
2018-11-13,105.305000,105.320000,105.265999,105.296997,105.296997,483539
2018-11-14,105.311996,105.421997,105.280998,105.366997,105.366997,686906
2018-11-15,105.359001,105.445000,105.335999,105.375000,105.375000,597353
2018-11-16,105.383003,105.500000,105.359001,105.469002,105.469002,660607
2018-11-18,105.500000,105.515625,105.500000,105.507813,105.507813,89909
2018-11-19,105.500000,105.546997,105.445000,105.530998,105.530998,690441
2018-11-20,105.530998,105.539001,105.476997,105.500000,105.500000,555834
2018-11-21,105.500000,105.500000,105.438004,105.460999,105.460999,639115
2018-11-23,null,null,null,null,null,null
2018-11-25,105.476563,105.484375,105.468750,105.476563,105.476563,83508
2018-11-26,105.476997,105.484001,105.421997,105.438004,105.438004,1391837
2018-11-27,105.453003,105.476997,105.421997,105.438004,105.438004,2098258
2018-11-28,105.438004,105.515999,105.414001,105.491997,105.491997,1514847
2018-11-29,105.484001,105.555000,105.460999,105.469002,105.469002,893112
2018-11-30,105.469002,105.500000,105.438004,105.469002,105.469002,133559
2018-12-02,105.468750,105.468750,105.421875,105.437500,105.437500,288056
2018-12-03,105.453003,105.469002,105.405998,105.421997,105.421997,44392
2018-12-04,105.453003,105.491997,105.414001,105.453003,105.453003,0
2018-12-06,105.469002,105.671997,105.453003,105.539001,105.539001,11499
2018-12-07,105.555000,105.633003,105.530998,105.633003,105.633003,17083
2018-12-09,105.734375,105.773438,105.671875,105.765625,105.765625,195585
2018-12-10,105.671997,105.680000,105.601997,105.616997,105.616997,4396
2018-12-11,105.609001,105.609001,105.515999,105.546997,105.546997,3073
2018-12-12,105.523003,105.539001,105.508003,105.530998,105.530998,734
2018-12-13,105.530998,105.601997,105.523003,105.585999,105.585999,744
2018-12-14,105.555000,105.671997,105.555000,105.640999,105.640999,925
2018-12-16,105.671875,105.679688,105.648438,105.664063,105.664063,6358
2018-12-17,105.648003,105.741997,105.648003,105.719002,105.719002,947
2018-12-18,105.719002,105.805000,105.719002,105.796997,105.796997,3061
2018-12-19,105.828003,105.835999,105.734001,105.820000,105.820000,4482
2018-12-20,105.780998,105.796997,105.750000,105.765999,105.765999,215
2018-12-21,105.765999,105.828003,105.758003,105.820000,105.820000,736
2018-12-23,105.882813,105.929688,105.882813,105.914063,105.914063,144784
2018-12-24,null,null,null,null,null,null
2018-12-26,105.976997,105.976997,105.859001,105.859001,105.859001,908
2018-12-27,105.914001,105.960999,105.914001,105.945000,105.945000,689
2018-12-28,105.835999,106.030998,105.835999,105.984001,105.984001,214
2018-12-30,106.101563,106.101563,106.062500,106.070313,106.070313,45116
2018-12-31,106.055000,106.055000,106.055000,106.055000,106.055000,259648
2019-01-02,106.109001,106.203003,106.085999,106.125000,106.125000,446761
2019-01-03,106.226997,106.405998,106.116997,106.366997,106.366997,692321
2019-01-04,106.383003,106.390999,106.116997,106.164001,106.164001,830140
2019-01-06,106.140625,106.148438,106.125000,106.132813,106.132813,94408
2019-01-07,106.140999,106.203003,106.030998,106.078003,106.078003,525137
2019-01-08,106.039001,106.061996,105.938004,105.953003,105.953003,602307
2019-01-09,105.945000,106.030998,105.921997,105.991997,105.991997,462193
2019-01-10,106.008003,106.101997,105.960999,105.991997,105.991997,423902
2019-01-11,105.969002,106.070000,105.960999,106.023003,106.023003,367598
2019-01-13,106.023438,106.046875,106.015625,106.046875,106.046875,45885
2019-01-14,106.027000,106.105003,106.019997,106.039001,106.039001,360129
2019-01-15,106.039001,106.094002,106.012001,106.051003,106.051003,341808
2019-01-16,106.030998,106.051003,105.973000,106.019997,106.019997,328635
2019-01-17,106.027000,106.066002,105.941002,105.976997,105.976997,431121
2019-01-18,105.969002,105.987999,105.866997,105.878998,105.878998,416212
2019-01-20,105.878906,105.890625,105.875000,105.890625,105.890625,19218
2019-01-22,105.878998,105.969002,105.875000,105.957001,105.957001,429002
2019-01-23,105.933998,105.969002,105.887001,105.926003,105.926003,305745
2019-01-24,105.938004,106.000000,105.926003,105.980003,105.980003,346336
2019-01-25,105.976997,105.980003,105.894997,105.905998,105.905998,528692
2019-01-27,105.898438,105.898438,105.890625,105.894531,105.894531,66309
2019-01-28,105.902000,105.941002,105.878998,105.917999,105.917999,333399
2019-01-29,105.914001,105.976997,105.914001,105.969002,105.969002,382259
2019-01-30,105.960999,106.094002,105.926003,106.042999,106.042999,684209
2019-01-31,106.073997,106.191002,106.061996,106.164001,106.164001,599574
2019-02-01,106.167999,106.180000,106.030998,106.066002,106.066002,729239
2019-02-03,106.074219,106.074219,106.046875,106.050781,106.050781,55231
2019-02-04,106.073997,106.073997,106.000000,106.023003,106.023003,384439
2019-02-05,106.003998,106.058998,105.987999,106.035004,106.035004,440787
2019-02-06,106.027000,106.070000,106.012001,106.023003,106.023003,301625
2019-02-07,106.023003,106.116997,106.019997,106.112999,106.112999,522587
2019-02-08,106.098000,106.164001,106.094002,106.137001,106.137001,448524
2019-02-10,106.125000,106.132813,106.121094,106.125000,106.125000,19567
2019-02-11,106.125000,106.133003,106.061996,106.082001,106.082001,340038
2019-02-12,106.089996,106.094002,106.030998,106.051003,106.051003,293942
2019-02-13,106.042999,106.051003,105.969002,105.973000,105.973000,462856
2019-02-14,105.987999,106.089996,105.969002,106.058998,106.058998,649763
2019-02-15,106.055000,106.061996,106.003998,106.012001,106.012001,342297
2019-02-17,106.011719,106.015625,106.000000,106.003906,106.003906,10466
2019-02-19,106.012001,106.066002,105.996002,106.055000,106.055000,513080
2019-02-20,106.061996,106.082001,106.030998,106.039001,106.039001,912938
2019-02-21,106.042999,106.051003,105.973000,105.987999,105.987999,1239282
2019-02-22,105.987999,106.089996,105.980003,106.061996,106.061996,1129952
2019-02-24,106.042969,106.042969,106.027344,106.035156,106.035156,298182
2019-02-25,106.042999,106.042999,106.008003,106.027000,106.027000,1624671
2019-02-26,106.030998,106.082001,106.030998,106.058998,106.058998,1749764
2019-02-27,106.051003,106.061996,105.969002,106.000000,106.000000,715713
2019-02-28,106.008003,106.058998,105.957001,105.980003,105.980003,117401
2019-03-01,105.969002,105.973000,105.898003,105.905998,105.905998,33087
2019-03-03,105.984375,105.984375,105.875000,105.968750,105.968750,107919
2019-03-04,105.875000,105.969002,105.875000,105.945000,105.945000,22722
2019-03-05,105.957001,105.957001,105.905998,105.930000,105.930000,16963
2019-03-06,105.945000,106.019997,105.941002,106.000000,106.000000,16560
2019-03-07,106.012001,106.094002,106.008003,106.094002,106.094002,8677
2019-03-08,106.085999,106.125000,106.073997,106.098000,106.098000,3156
2019-03-10,106.171875,106.183594,106.167969,106.175781,106.175781,53715
2019-03-11,106.094002,106.112999,106.082001,106.089996,106.089996,5694
2019-03-12,106.061996,106.133003,106.042999,106.128998,106.128998,4165
2019-03-13,106.105003,106.137001,106.098000,106.133003,106.133003,5279
2019-03-14,106.098000,106.128998,106.089996,106.105003,106.105003,724
2019-03-15,106.164001,106.167999,106.148003,106.160004,106.160004,858
2019-03-17,106.242188,106.242188,106.230469,106.230469,106.230469,22204
2019-03-18,106.148003,106.148003,106.116997,106.116997,106.116997,1621
2019-03-19,106.137001,106.148003,106.101997,106.101997,106.101997,2211
2019-03-20,106.125000,106.237999,106.125000,106.237999,106.237999,627
2019-03-21,106.250000,106.273003,106.214996,106.214996,106.214996,154
2019-03-22,106.289001,106.362999,106.273003,106.362999,106.362999,151
2019-03-24,106.484375,106.503906,106.464844,106.492188,106.492188,339560
2019-03-25,106.464996,106.530998,106.464996,106.496002,106.496002,1968
2019-03-26,106.480003,106.480003,106.480003,106.480003,106.480003,235
2019-03-27,106.558998,106.558998,106.542999,106.542999,106.542999,18
2019-03-28,106.594002,106.594002,106.530998,106.530998,106.530998,255
2019-03-29,106.438004,106.438004,106.438004,106.438004,106.438004,656269
2019-03-31,null,null,null,null,null,null
2019-04-01,106.551003,106.555000,106.417999,106.441002,106.441002,534362
2019-04-02,106.438004,106.503998,106.438004,106.476997,106.476997,439804
2019-04-03,106.491997,106.500000,106.405998,106.433998,106.433998,569320
2019-04-04,106.414001,106.473000,106.405998,106.405998,106.405998,398303
2019-04-05,106.410004,106.469002,106.344002,106.394997,106.394997,374342
2019-04-07,106.402344,106.402344,106.390625,106.394531,106.394531,35159
2019-04-08,106.405998,106.438004,106.355003,106.371002,106.371002,240799
2019-04-09,106.366997,106.430000,106.351997,106.398003,106.398003,426117
2019-04-10,106.387001,106.464996,106.383003,106.430000,106.430000,392201
2019-04-11,106.438004,106.438004,106.362999,106.366997,106.366997,291641
2019-04-12,106.371002,106.375000,106.273003,106.280998,106.280998,441675
2019-04-14,106.273438,106.289063,106.273438,106.289063,106.289063,99030
2019-04-15,106.277000,106.301003,106.250000,106.280998,106.280998,345730
2019-04-16,106.280998,106.292999,106.226997,106.230003,106.230003,322106
2019-04-17,106.241997,106.277000,106.210999,106.258003,106.258003,421935
2019-04-18,106.258003,106.316002,106.250000,106.289001,106.289001,399853
2019-04-21,106.292969,106.308594,106.289063,106.304688,106.304688,118262
2019-04-22,106.292999,106.311996,106.277000,106.285004,106.285004,231393
2019-04-23,106.285004,106.351997,106.277000,106.339996,106.339996,429979
2019-04-24,106.344002,106.438004,106.332001,106.414001,106.414001,402749
2019-04-25,106.414001,106.438004,106.375000,106.394997,106.394997,438447
2019-04-26,106.383003,106.500000,106.371002,106.469002,106.469002,647710
2019-04-28,106.476563,106.480469,106.472656,106.472656,106.472656,13159
2019-04-29,106.476997,106.480003,106.433998,106.457001,106.457001,442277
2019-04-30,106.469002,106.523003,106.417999,106.503998,106.503998,644847
2019-05-01,106.503998,106.625000,106.402000,106.430000,106.430000,876153
2019-05-02,106.417999,106.433998,106.339996,106.344002,106.344002,590983
2019-05-03,106.344002,106.405998,106.273003,106.351997,106.351997,491756
2019-05-05,106.390625,106.472656,106.390625,106.464844,106.464844,1967281
2019-05-06,106.394997,106.527000,106.394997,106.405998,106.405998,397716
2019-05-07,106.496002,106.496002,106.398003,106.469002,106.469002,484725
2019-05-08,106.448997,106.523003,106.417999,106.441002,106.441002,610044
2019-05-09,106.438004,106.566002,106.433998,106.496002,106.496002,712282
2019-05-10,106.503998,106.561996,106.460999,106.523003,106.523003,612063
2019-05-12,106.539063,106.558594,106.519531,106.550781,106.550781,443863
2019-05-13,106.539001,106.676003,106.523003,106.633003,106.633003,587303
2019-05-14,106.628998,106.664001,106.594002,106.605003,106.605003,584304
2019-05-15,106.616997,106.726997,106.594002,106.664001,106.664001,642129
2019-05-16,106.688004,106.710999,106.573997,106.589996,106.589996,597657
2019-05-17,106.616997,106.676003,106.561996,106.589996,106.589996,539403
2019-05-19,106.589844,106.593750,106.574219,106.574219,106.574219,36251
2019-05-20,106.594002,106.601997,106.530998,106.542999,106.542999,720531
2019-05-21,106.551003,106.558998,106.469002,106.476997,106.476997,683873
2019-05-22,106.473000,106.542999,106.473000,106.527000,106.527000,930775
2019-05-23,106.530998,106.726997,106.530998,106.714996,106.714996,1456992
2019-05-24,106.664001,106.683998,106.625000,106.625000,106.625000,886859
2019-05-26,106.632813,106.648438,106.632813,106.636719,106.636719,33382
2019-05-28,106.633003,106.723000,106.601997,106.714996,106.714996,2000080
2019-05-29,106.710999,106.820000,106.707001,106.785004,106.785004,1672460
2019-05-30,106.726997,106.832001,106.691002,106.792999,106.792999,463104
2019-05-31,106.820000,107.089996,106.820000,107.042999,107.042999,102703
2019-06-02,107.335938,107.425781,107.082031,107.390625,107.390625,1025224
2019-06-03,107.085999,107.292999,107.073997,107.246002,107.246002,30809
2019-06-04,107.250000,107.277000,107.082001,107.183998,107.183998,31440
2019-06-05,107.164001,107.366997,107.164001,107.223000,107.223000,13491
2019-06-06,107.210999,107.269997,107.116997,107.148003,107.148003,7827
2019-06-07,107.152000,107.335999,107.148003,107.207001,107.207001,6708
2019-06-09,107.363281,107.363281,107.332031,107.359375,107.359375,804286
2019-06-10,107.160004,107.160004,107.094002,107.125000,107.125000,2417
2019-06-11,107.125000,107.155998,107.055000,107.094002,107.094002,2927
2019-06-12,107.061996,107.164001,107.061996,107.144997,107.144997,514
2019-06-13,107.207001,107.250000,107.188004,107.250000,107.250000,206
