"Date","Price","Open","High","Low","Vol.","Change %"
"May 15, 2020","2,846.50","2,846.25","2,863.50","2,809.50","1.90M","-0.02%"
"May 14, 2020","2,847.00","2,820.25","2,853.75","2,760.25","2.50M","1.21%"
"May 13, 2020","2,813.00","2,839.75","2,876.75","2,786.00","2.59M","-1.38%"
"May 12, 2020","2,852.50","2,919.25","2,939.25","2,838.00","1.82M","-2.40%"
"May 11, 2020","2,922.75","2,920.75","2,947.00","2,889.75","1.53M","-0.20%"
"May 08, 2020","2,928.50","2,882.00","2,933.00","2,879.75","1.33M","1.68%"
"May 07, 2020","2,880.00","2,832.00","2,895.00","2,823.00","1.49M","1.64%"
"May 06, 2020","2,833.50","2,857.75","2,886.25","2,832.00","1.47M","-0.87%"
"May 05, 2020","2,858.25","2,827.00","2,889.75","2,824.50","1.47M","1.17%"
"May 04, 2020","2,825.25","2,789.00","2,835.75","2,771.00","1.51M","0.12%"
"May 01, 2020","2,821.75","2,871.50","2,879.75","2,811.75","1.65M","-2.78%"
"Apr 30, 2020","2,902.50","2,956.50","2,965.00","2,878.00","2.03M","-1.31%"
"Apr 29, 2020","2,941.00","2,870.50","2,959.75","2,860.75","1.74M","2.57%"
"Apr 28, 2020","2,867.25","2,867.75","2,913.50","2,851.00","1.61M","-0.06%"
"Apr 27, 2020","2,869.00","2,829.00","2,881.25","2,812.75","1.22M","1.40%"
"Apr 24, 2020","2,829.50","2,777.00","2,835.00","2,755.25","1.29M","1.75%"
"Apr 23, 2020","2,780.75","2,790.50","2,836.75","2,772.75","1.70M","-0.28%"
"Apr 22, 2020","2,788.50","2,737.25","2,808.00","2,717.25","1.37M","2.07%"
"Apr 21, 2020","2,732.00","2,807.00","2,833.25","2,717.25","1.97M","-2.65%"
"Apr 20, 2020","2,806.50","2,861.50","2,875.50","2,804.25","1.57M","-2.21%"
"Apr 17, 2020","2,870.00","2,863.00","2,885.00","2,821.00","1.92M","2.96%"
"Apr 16, 2020","2,787.50","2,767.75","2,831.50","2,746.00","1.75M","0.45%"
"Apr 15, 2020","2,775.00","2,843.75","2,845.50","2,751.25","1.83M","-2.39%"
"Apr 14, 2020","2,843.00","2,760.00","2,846.00","2,752.50","1.72M","3.04%"
"Apr 13, 2020","2,759.25","2,811.00","2,819.50","2,711.00","1.57M","-1.00%"
"Apr 10, 2020","2,787.25","2,787.25","2,787.25","2,787.25","-","0.27%"
"Apr 09, 2020","2,779.75","2,737.75","2,809.50","2,701.00","2.34M","1.64%"
"Apr 08, 2020","2,735.00","2,640.50","2,752.50","2,620.75","1.92M","3.52%"
"Apr 07, 2020","2,642.00","2,645.50","2,750.00","2,623.50","2.49M","-0.09%"
"Apr 06, 2020","2,644.50","2,485.00","2,668.50","2,484.75","2.03M","6.51%"
"Apr 03, 2020","2,482.75","2,513.75","2,529.50","2,449.00","1.76M","-1.34%"
"Apr 02, 2020","2,516.50","2,459.00","2,525.00","2,424.75","2.15M","2.80%"
"Apr 01, 2020","2,448.00","2,562.00","2,562.25","2,434.25","2.09M","-4.74%"
"Mar 31, 2020","2,569.75","2,613.25","2,635.75","2,555.75","2.25M","-1.59%"
"Mar 30, 2020","2,611.25","2,459.00","2,621.75","2,445.00","1.84M","3.46%"
"Mar 27, 2020","2,524.00","2,627.75","2,634.50","2,505.25","2.32M","-3.22%"
"Mar 26, 2020","2,608.00","2,471.00","2,625.75","2,402.25","2.41M","5.72%"
"Mar 25, 2020","2,467.00","2,442.75","2,560.75","2,386.00","3.04M","1.19%"
"Mar 24, 2020","2,438.00","2,233.25","2,447.75","2,230.50","2.64M","9.80%"
"Mar 23, 2020","2,220.50","2,220.25","2,386.00","2,174.00","3.08M","-8.92%"
"Mar 20, 2020","2,437.98","2,364.25","2,512.75","2,346.25","71.68K","1.45%"
"Mar 19, 2020","2,403.25","2,414.25","2,474.00","2,288.00","631.23K","-0.45%"
"Mar 18, 2020","2,414.00","2,478.50","2,498.00","2,274.75","976.54K","-3.27%"
"Mar 17, 2020","2,495.50","2,417.25","2,554.50","2,365.00","1.68M","3.28%"
"Mar 16, 2020","2,416.25","2,673.75","2,675.00","2,360.25","2.38M","-10.38%"
"Mar 13, 2020","2,696.00","2,429.50","2,707.75","2,393.50","3.42M","9.19%"
"Mar 12, 2020","2,469.00","2,738.00","2,774.00","2,442.50","4.37M","-9.90%"
"Mar 11, 2020","2,740.25","2,859.50","2,869.50","2,702.75","2.99M","-4.38%"
"Mar 10, 2020","2,865.75","2,733.00","2,884.75","2,695.25","3.42M","4.29%"
"Mar 09, 2020","2,747.75","2,916.00","2,916.00","2,715.00","2.67M","-7.30%"
"Mar 06, 2020","2,964.00","3,024.25","3,037.00","2,898.00","3.16M","-1.71%"
"Mar 05, 2020","3,015.50","3,109.25","3,113.75","2,996.50","2.81M","-3.19%"
"Mar 04, 2020","3,114.75","2,988.25","3,129.50","2,976.50","2.59M","3.93%"
"Mar 03, 2020","2,997.00","3,077.00","3,137.00","2,973.00","3.75M","-2.22%"
"Mar 02, 2020","3,065.00","2,900.00","3,093.25","2,889.25","3.69M","3.86%"
"Feb 28, 2020","2,951.00","2,950.00","2,996.00","2,853.25","5.72M","-0.20%"
"Feb 27, 2020","2,957.00","3,100.25","3,117.00","2,944.50","4.73M","-4.93%"
"Feb 26, 2020","3,110.25","3,138.00","3,182.00","3,091.00","3.89M","-0.71%"
"Feb 25, 2020","3,132.50","3,223.00","3,259.50","3,117.25","4.38M","-2.91%"
"Feb 24, 2020","3,226.25","3,309.00","3,312.00","3,213.75","3.64M","-3.38%"
"Feb 21, 2020","3,339.25","3,367.00","3,369.25","3,328.00","2.29M","-0.89%"
"Feb 20, 2020","3,369.25","3,391.75","3,397.50","3,339.25","2.07M","-0.53%"
"Feb 19, 2020","3,387.25","3,372.00","3,393.75","3,370.75","1.16M","0.53%"
"Feb 18, 2020","3,369.25","3,382.25","3,392.50","3,355.25","1.74M","-0.20%"
"Feb 17, 2020","3,376.00","3,387.62","3,392.38","3,372.12","-","-0.34%"
"Feb 16, 2020","3,387.38","3,382.62","3,389.38","3,382.62","-","0.19%"
"Feb 14, 2020","3,381.00","3,379.50","3,388.50","3,365.25","1.33M","0.10%"
"Feb 13, 2020","3,377.50","3,381.25","3,384.75","3,348.50","1.77M","-0.09%"
"Feb 12, 2020","3,380.50","3,360.50","3,381.50","3,355.50","1.23M","0.69%"
"Feb 11, 2020","3,357.50","3,351.00","3,374.50","3,349.25","1.49M","0.13%"
"Feb 10, 2020","3,353.00","3,322.25","3,353.50","3,303.50","1.40M","0.83%"
"Feb 07, 2020","3,325.50","3,349.00","3,350.00","3,320.75","1.70M","-0.59%"
"Feb 06, 2020","3,345.25","3,337.00","3,357.75","3,332.50","1.46M","0.31%"
"Feb 05, 2020","3,335.00","3,300.25","3,338.00","3,288.25","2.05M","1.08%"
"Feb 04, 2020","3,299.50","3,244.25","3,305.25","3,236.00","1.70M","1.66%"
"Feb 03, 2020","3,245.50","3,222.75","3,267.25","3,222.00","1.92M","0.67%"
"Jan 31, 2020","3,224.00","3,292.00","3,297.50","3,212.75","3.15M","-2.00%"
"Jan 30, 2020","3,289.75","3,271.50","3,295.25","3,239.75","2.42M","0.53%"
"Jan 29, 2020","3,272.50","3,281.75","3,292.75","3,265.25","1.67M","-0.18%"
"Jan 28, 2020","3,278.25","3,239.50","3,285.00","3,238.75","1.91M","1.20%"
"Jan 27, 2020","3,239.50","3,269.75","3,269.75","3,233.00","2.58M","-1.64%"
"Jan 24, 2020","3,293.50","3,326.50","3,337.00","3,280.50","2.52M","-0.98%"
"Jan 23, 2020","3,326.00","3,317.25","3,327.00","3,301.25","1.72M","0.19%"
"Jan 22, 2020","3,319.75","3,321.25","3,337.50","3,315.25","1.51M","0.01%"
"Jan 21, 2020","3,319.50","3,325.00","3,329.75","3,307.25","1.57M","-0.10%"
"Jan 20, 2020","3,322.88","3,327.88","3,328.38","3,318.62","-","-0.06%"
"Jan 17, 2020","3,325.00","3,316.75","3,330.25","3,316.00","1.31M","0.26%"
"Jan 16, 2020","3,316.50","3,294.25","3,318.00","3,294.00","1.34M","0.69%"
"Jan 15, 2020","3,293.75","3,287.75","3,299.00","3,277.75","1.47M","0.17%"
"Jan 14, 2020","3,288.00","3,289.25","3,296.75","3,275.25","1.69M","-0.05%"
"Jan 13, 2020","3,289.75","3,265.75","3,291.00","3,265.50","1.01M","0.77%"
"Jan 10, 2020","3,264.75","3,275.50","3,287.00","3,260.75","1.53M","-0.34%"
"Jan 09, 2020","3,276.00","3,261.25","3,276.75","3,257.75","1.30M","0.48%"
"Jan 08, 2020","3,260.25","3,231.75","3,267.75","3,181.00","2.28M","0.77%"
"Jan 07, 2020","3,235.25","3,243.50","3,254.50","3,226.00","1.29M","-0.25%"
"Jan 06, 2020","3,243.50","3,220.25","3,249.50","3,208.75","1.50M","0.25%"
"Jan 03, 2020","3,235.50","3,261.00","3,263.50","3,206.75","1.76M","-0.72%"
"Jan 02, 2020","3,259.00","3,237.00","3,261.75","3,234.25","1.42M","0.66%"
"Jan 01, 2020","3,237.62","3,236.00","3,240.62","3,234.88","-","0.20%"
"Dec 31, 2019","3,231.00","3,223.25","3,236.25","3,213.00","1.16M","0.23%"
"Dec 30, 2019","3,223.50","3,238.25","3,244.25","3,217.25","1.12M","-0.43%"
"Dec 27, 2019","3,237.50","3,242.00","3,254.00","3,235.50","984.39K","-0.22%"
"Dec 26, 2019","3,244.50","3,227.50","3,244.75","3,227.00","464.64K","0.53%"
"Dec 25, 2019","3,227.38","3,226.25","3,228.12","3,226.25","-","0.05%"
"Dec 24, 2019","3,225.75","3,228.25","3,231.25","3,222.50","297.97K","-0.05%"
"Dec 23, 2019","3,227.25","3,227.00","3,234.25","3,224.25","665.90K","-0.12%"
"Dec 20, 2019","3,231.02","3,208.50","3,220.25","3,204.25","46.15K","0.75%"
"Dec 19, 2019","3,207.10","3,195.00","3,209.00","3,190.25","433.42K","0.39%"
"Dec 18, 2019","3,194.75","3,189.50","3,199.00","3,188.50","582.63K","0.09%"
"Dec 17, 2019","3,192.00","3,192.50","3,199.25","3,187.75","1.03M","-0.07%"
"Dec 16, 2019","3,194.25","3,176.50","3,198.75","3,173.75","1.41M","0.70%"
"Dec 13, 2019","3,172.00","3,175.75","3,185.00","3,156.75","1.83M","0.13%"
"Dec 12, 2019","3,168.00","3,144.00","3,177.50","3,137.25","2.38M","0.80%"
"Dec 11, 2019","3,143.00","3,135.50","3,144.50","3,129.50","1.23M","0.22%"
"Dec 10, 2019","3,136.00","3,133.50","3,143.00","3,116.25","1.43M","0.05%"
"Dec 09, 2019","3,134.50","3,146.50","3,149.50","3,131.25","1.15M","-0.37%"
"Dec 06, 2019","3,146.00","3,117.75","3,151.00","3,117.00","1.30M","0.91%"
"Dec 05, 2019","3,117.75","3,111.00","3,124.75","3,103.25","1.32M","0.22%"
"Dec 04, 2019","3,111.00","3,091.75","3,119.50","3,081.75","1.49M","0.65%"
"Dec 03, 2019","3,091.00","3,114.25","3,121.75","3,069.50","2.15M","-0.75%"
"Dec 02, 2019","3,114.25","3,146.25","3,158.00","3,110.25","1.93M","-0.94%"
"Nov 29, 2019","3,143.75","3,154.75","3,155.00","3,139.50","902.19K","-0.23%"
"Nov 28, 2019","3,151.12","3,144.62","3,151.62","3,142.00","-","-0.08%"
"Nov 27, 2019","3,153.75","3,143.75","3,155.00","3,141.75","928.79K","0.32%"
"Nov 26, 2019","3,143.75","3,131.25","3,145.00","3,128.00","1.07M","0.35%"
"Nov 25, 2019","3,132.75","3,119.00","3,133.50","3,116.50","947.83K","0.68%"
"Nov 22, 2019","3,111.50","3,104.00","3,114.50","3,097.75","995.42K","0.24%"
"Nov 21, 2019","3,104.00","3,097.25","3,114.50","3,091.25","1.43M","-0.16%"
"Nov 20, 2019","3,109.00","3,116.50","3,118.50","3,090.75","1.69M","-0.30%"
"Nov 19, 2019","3,118.50","3,121.50","3,132.50","3,112.75","1.20M","-0.10%"
"Nov 18, 2019","3,121.75","3,119.00","3,127.75","3,111.00","1.03M","0.11%"
"Nov 15, 2019","3,118.25","3,097.00","3,119.50","3,095.75","1.25M","0.69%"
"Nov 14, 2019","3,097.00","3,096.25","3,099.75","3,081.75","1.11M","0.05%"
"Nov 13, 2019","3,095.50","3,091.25","3,097.00","3,075.75","1.25M","0.11%"
"Nov 12, 2019","3,092.00","3,087.75","3,102.00","3,081.25","1.10M","0.15%"
"Nov 11, 2019","3,087.50","3,090.50","3,092.25","3,074.50","844.60K","-0.10%"
"Nov 08, 2019","3,090.50","3,086.25","3,092.50","3,072.50","1.08M","0.15%"
"Nov 07, 2019","3,086.00","3,077.25","3,097.00","3,070.25","1.35M","0.34%"
"Nov 06, 2019","3,075.50","3,071.50","3,078.00","3,063.00","1.08M","0.11%"
"Nov 05, 2019","3,072.00","3,076.75","3,085.75","3,069.75","1.12M","-0.12%"
"Nov 04, 2019","3,075.75","3,064.75","3,083.75","3,064.75","1.18M","0.41%"
"Nov 01, 2019","3,063.25","3,036.00","3,065.00","3,033.00","1.28M","0.91%"
"Oct 31, 2019","3,035.75","3,051.75","3,052.00","3,020.25","1.77M","-0.39%"
"Oct 30, 2019","3,047.75","3,036.50","3,055.00","3,023.25","1.18M","0.40%"
"Oct 29, 2019","3,035.75","3,038.25","3,046.25","3,029.50","1.04M","-0.02%"
"Oct 28, 2019","3,036.25","3,023.00","3,042.75","3,022.75","1.04M","0.53%"
"Oct 25, 2019","3,020.25","3,003.75","3,026.50","3,000.00","1.10M","0.53%"
"Oct 24, 2019","3,004.25","3,006.00","3,015.25","2,998.75","1.06M","-0.05%"
"Oct 23, 2019","3,005.75","2,992.00","3,006.00","2,982.00","1.06M","0.38%"
"Oct 22, 2019","2,994.50","3,006.50","3,014.25","2,988.25","1.13M","-0.40%"
"Oct 21, 2019","3,006.50","2,984.75","3,007.50","2,983.75","886.56K","0.61%"
"Oct 18, 2019","2,988.25","2,997.75","3,001.25","2,975.00","1.34M","-0.33%"
"Oct 17, 2019","2,998.00","2,992.25","3,008.00","2,985.25","1.12M","0.22%"
"Oct 16, 2019","2,991.50","2,996.50","2,997.75","2,984.75","1.15M","-0.21%"
"Oct 15, 2019","2,997.75","2,966.75","3,003.25","2,966.50","1.18M","1.09%"
"Oct 14, 2019","2,965.50","2,968.00","2,982.50","2,953.75","833.67K","-0.18%"
"Oct 11, 2019","2,970.75","2,949.00","2,994.00","2,941.75","1.74M","1.01%"
"Oct 10, 2019","2,941.00","2,920.50","2,954.00","2,881.75","1.58M","0.75%"
"Oct 09, 2019","2,919.00","2,893.50","2,934.25","2,888.25","1.31M","0.92%"
"Oct 08, 2019","2,892.50","2,934.50","2,950.00","2,890.50","1.87M","-1.53%"
"Oct 07, 2019","2,937.50","2,929.75","2,959.50","2,928.00","1.27M","-0.46%"
"Oct 04, 2019","2,951.00","2,911.50","2,953.25","2,896.75","1.50M","1.35%"
"Oct 03, 2019","2,911.75","2,883.75","2,912.50","2,855.00","2.04M","1.08%"
"Oct 02, 2019","2,880.50","2,942.25","2,949.00","2,874.00","2.13M","-1.95%"
"Oct 01, 2019","2,937.75","2,984.00","2,994.50","2,937.00","1.60M","-1.37%"
"Sep 30, 2019","2,978.50","2,976.00","2,986.25","2,964.50","1.16M","0.50%"
"Sep 27, 2019","2,963.75","2,979.75","2,993.00","2,946.25","1.67M","-0.56%"
"Sep 26, 2019","2,980.50","2,985.75","2,995.00","2,964.25","1.35M","-0.19%"
"Sep 25, 2019","2,986.25","2,971.00","2,991.75","2,953.75","1.50M","0.54%"
"Sep 24, 2019","2,970.25","3,001.00","3,012.25","2,958.50","1.94M","-0.89%"
"Sep 23, 2019","2,997.00","2,995.75","3,008.25","2,982.00","1.04M","-0.55%"
"Sep 20, 2019","3,013.61","3,005.50","3,015.50","3,001.75","37.79K","0.25%"
"Sep 19, 2019","3,006.00","3,008.00","3,022.25","2,988.75","372.85K","-0.01%"
"Sep 18, 2019","3,006.25","3,006.00","3,011.00","2,978.50","637.34K","0.02%"
"Sep 17, 2019","3,005.50","3,001.75","3,006.50","2,991.50","1.10M","0.22%"
"Sep 16, 2019","2,999.00","2,993.50","3,003.25","2,981.25","1.20M","-0.25%"
"Sep 13, 2019","3,006.50","3,010.00","3,023.75","3,003.50","1.28M","-0.17%"
"Sep 12, 2019","3,011.75","3,003.00","3,021.75","3,001.00","1.75M","0.32%"
"Sep 11, 2019","3,002.00","2,979.00","3,004.25","2,972.00","1.42M","0.79%"
"Sep 10, 2019","2,978.50","2,979.25","2,985.00","2,957.25","1.49M","0.01%"
"Sep 09, 2019","2,978.25","2,980.25","2,991.50","2,969.50","1.20M","-0.08%"
"Sep 06, 2019","2,980.75","2,970.75","2,988.25","2,970.25","1.18M","0.29%"
"Sep 05, 2019","2,972.00","2,938.00","2,986.50","2,936.50","1.67M","1.14%"
"Sep 04, 2019","2,938.50","2,903.00","2,939.50","2,902.00","1.25M","1.12%"
"Sep 03, 2019","2,906.00","2,901.00","2,926.50","2,889.00","2.00M","0.11%"
"Sep 02, 2019","2,902.88","2,909.12","2,926.50","2,890.50","-","-0.21%"
"Sep 01, 2019","2,908.88","2,923.50","2,923.50","2,893.75","-","-0.54%"
"Aug 30, 2019","2,924.75","2,923.25","2,946.50","2,913.25","1.64M","-0.07%"
"Aug 29, 2019","2,926.75","2,883.25","2,930.75","2,875.25","1.49M","1.28%"
"Aug 28, 2019","2,889.75","2,866.25","2,890.50","2,851.75","1.49M","0.85%"
"Aug 27, 2019","2,865.50","2,882.75","2,899.50","2,860.00","1.53M","-0.62%"
"Aug 26, 2019","2,883.25","2,831.00","2,888.50","2,810.25","1.85M","0.97%"
"Aug 23, 2019","2,855.50","2,920.25","2,936.75","2,834.00","2.86M","-2.28%"
"Aug 22, 2019","2,922.25","2,931.25","2,939.75","2,904.25","1.47M","-0.24%"
"Aug 21, 2019","2,929.25","2,893.25","2,932.50","2,893.00","1.18M","1.07%"
"Aug 20, 2019","2,898.25","2,921.25","2,932.25","2,894.25","1.48M","-0.87%"
"Aug 19, 2019","2,923.75","2,893.00","2,932.25","2,892.50","1.29M","1.12%"
"Aug 16, 2019","2,891.50","2,851.00","2,894.75","2,849.50","1.63M","1.51%"
"Aug 15, 2019","2,848.50","2,836.00","2,871.75","2,817.75","2.50M","0.27%"
"Aug 14, 2019","2,840.75","2,931.00","2,936.50","2,835.75","2.79M","-3.11%"
"Aug 13, 2019","2,932.00","2,882.25","2,944.25","2,866.75","2.18M","1.80%"
"Aug 12, 2019","2,880.25","2,918.75","2,931.00","2,872.50","1.71M","-1.35%"
"Aug 09, 2019","2,919.75","2,928.00","2,935.75","2,899.00","2.03M","-0.69%"
"Aug 08, 2019","2,940.00","2,879.00","2,940.75","2,870.50","1.80M","2.07%"
"Aug 07, 2019","2,880.50","2,873.75","2,891.50","2,823.25","2.68M","0.16%"
"Aug 06, 2019","2,876.00","2,816.25","2,883.75","2,775.75","2.60M","1.63%"
"Aug 05, 2019","2,830.00","2,929.25","2,933.50","2,820.50","3.07M","-3.50%"
"Aug 02, 2019","2,932.50","2,950.25","2,961.00","2,913.50","2.45M","-0.66%"
"Aug 01, 2019","2,952.00","2,970.25","3,014.25","2,944.50","2.74M","-1.01%"
"Jul 31, 2019","2,982.25","3,016.25","3,020.75","2,958.00","1.95M","-1.00%"
"Jul 30, 2019","3,012.25","3,022.25","3,027.50","3,001.50","1.18M","-0.31%"
"Jul 29, 2019","3,021.75","3,022.00","3,027.25","3,015.50","823.57K","-0.09%"
"Jul 26, 2019","3,024.50","3,006.50","3,029.50","3,006.00","961.02K","0.60%"
"Jul 25, 2019","3,006.50","3,018.00","3,027.75","2,998.00","1.33M","-0.50%"
"Jul 24, 2019","3,021.50","3,003.00","3,022.00","2,996.00","1.07M","0.45%"
"Jul 23, 2019","3,008.00","2,988.75","3,008.50","2,987.50","1.06M","0.64%"
"Jul 22, 2019","2,989.00","2,974.50","2,993.50","2,972.50","1.10M","0.40%"
"Jul 19, 2019","2,977.00","3,003.75","3,009.75","2,969.50","1.48M","-0.68%"
"Jul 18, 2019","2,997.50","2,980.75","3,005.25","2,974.50","1.35M","0.42%"
"Jul 17, 2019","2,985.00","3,005.75","3,013.00","2,980.50","1.04M","-0.73%"
"Jul 16, 2019","3,007.00","3,017.25","3,021.75","3,004.50","939.81K","-0.34%"
"Jul 15, 2019","3,017.25","3,015.25","3,023.50","3,010.75","829.94K","0.06%"
"Jul 12, 2019","3,015.50","3,003.00","3,018.00","3,002.25","969.96K","0.38%"
"Jul 11, 2019","3,004.00","2,996.00","3,006.75","2,992.50","1.18M","0.22%"
"Jul 10, 2019","2,997.50","2,982.25","3,007.50","2,971.25","1.42M","0.52%"
"Jul 09, 2019","2,982.00","2,977.75","2,986.25","2,963.50","956.65K","0.12%"
"Jul 08, 2019","2,978.50","2,990.75","2,994.75","2,973.25","1.02M","-0.40%"
"Jul 05, 2019","2,990.50","3,000.75","3,006.00","2,971.25","1.34M","-0.40%"
"Jul 04, 2019","3,002.62","2,999.38","3,003.62","2,997.38","-","0.08%"
"Jul 03, 2019","3,000.25","2,979.00","3,001.50","2,973.75","805.26K","0.70%"
"Jul 02, 2019","2,979.50","2,968.00","2,980.00","2,958.50","1.12M","0.40%"
"Jul 01, 2019","2,967.75","2,970.00","2,981.75","2,955.50","1.46M","0.80%"
"Jun 28, 2019","2,944.25","2,932.75","2,955.25","2,930.00","1.32M","0.45%"
"Jun 27, 2019","2,931.00","2,914.75","2,935.75","2,914.75","1.06M","0.45%"
"Jun 26, 2019","2,918.00","2,922.50","2,939.00","2,914.50","1.23M","-0.14%"
"Jun 25, 2019","2,922.00","2,951.00","2,958.25","2,920.00","1.42M","-1.02%"
"Jun 24, 2019","2,952.00","2,948.00","2,961.75","2,947.25","910.17K","-0.06%"
"Jun 21, 2019","2,953.90","2,953.75","2,956.00","2,944.00","47.73K","-0.06%"
"Jun 20, 2019","2,955.75","2,926.75","2,960.00","2,926.00","473.31K","0.91%"
"Jun 19, 2019","2,929.00","2,920.50","2,932.50","2,909.00","638.95K","0.25%"
"Jun 18, 2019","2,921.75","2,893.50","2,931.75","2,884.50","1.07M","1.03%"
"Jun 17, 2019","2,892.00","2,890.75","2,900.75","2,887.75","1.16M","0.05%"
"Jun 14, 2019","2,890.50","2,893.75","2,898.75","2,880.50","1.26M","-0.14%"
"Jun 13, 2019","2,894.50","2,882.00","2,896.50","2,867.25","1.44M","0.47%"
"Jun 12, 2019","2,881.00","2,887.25","2,891.00","2,875.25","1.21M","-0.21%"
